No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
51,Ryan Arcidiacono,PG,6-3,195,"March 26, 1994",us US,2,Villanova
34,Wendell Carter Jr.,C,6-10,270,"April 16, 1999",us US,1,Duke
32,Kris Dunn,PG,6-3,205,"March 18, 1994",us US,3,Providence
6,Cristiano Felício,C,6-11,270,"July 7, 1992",br BR,4,
12,Daniel Gafford,C,6-10,234,"October 1, 1998",us US,R,Arkansas
3,Shaquille Harrison,SG,6-4,190,"October 6, 1993",us US,2,Tulsa
15,Chandler Hutchison,SF,6-6,210,"April 26, 1996",us US,1,Boise State
2,Luke Kornet,C,7-2,250,"July 15, 1995",us US,2,Vanderbilt
8,Zach LaVine,SF,6-5,200,"March 10, 1995",us US,5,UCLA
24,Lauri Markkanen,PF,7-0,240,"May 22, 1997",fi FI,2,Arizona
20,Adam Mokoka,SF,6-4,190,"July 18, 1998",fr FR,R,
22,Otto Porter Jr.,SF,6-8,198,"June 3, 1993",us US,6,Georgetown
31,Tomáš Satoranský,SG,6-7,210,"October 30, 1991",cz CZ,3,
28,Max Strus,SF,6-5,215,"March 28, 1996",us US,R,"Lewis (IL), DePaul"
45,Denzel Valentine,SF,6-4,220,"November 16, 1993",us US,2,Michigan State
0,Coby White,PG,6-5,195,"February 16, 2000",us US,R,UNC
21,Thaddeus Young,PF,6-8,235,"June 21, 1988",us US,12,Georgia Tech
