No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
43,Jonah Bolden,C,6-8,220,"January 2, 1996",au AU,1,UCLA
23,Trey Burke,PG,6-0,185,"November 12, 1992",us US,6,Michigan
20,Alec Burks,SG,6-6,214,"July 20, 1991",us US,8,Colorado
21,Joel Embiid,C,7-0,280,"March 16, 1994",cm CM,3,Kansas
11,James Ennis III,SF,6-6,215,"July 1, 1990",us US,5,Cal State Long Beach
12,Tobias Harris,PF,6-8,226,"July 15, 1992",us US,8,Tennessee
42,Al Horford,C,6-9,240,"June 3, 1986",do DO,12,Florida
30,Furkan Korkmaz,SG,6-7,202,"July 24, 1997",tr TR,2,
18,Shake Milton,SG,6-5,205,"September 26, 1996",us US,1,SMU
19,Raul Neto,PG,6-1,180,"May 19, 1992",br BR,4,
9,Kyle O'Quinn,C,6-9,250,"March 26, 1990",us US,7,Norfolk State
14,Norvel Pelle,C,6-10,231,"February 3, 1993",ag AG,R,
0,Josh Richardson,SG,6-5,200,"September 15, 1993",us US,4,Tennessee
40,Glenn Robinson III,SF,6-6,222,"January 8, 1994",us US,5,Michigan
1,Mike Scott,PF,6-7,237,"July 16, 1988",us US,7,Virginia
35,Marial Shayok,SG,6-5,198,"July 26, 1995",ca CA,R,"Virginia, Iowa State"
25,Ben Simmons,PG,6-10,240,"July 20, 1996",au AU,2,LSU
5,Zhaire Smith,SF,6-3,205,"June 4, 1999",us US,1,Texas Tech
22,Matisse Thybulle,SG,6-5,201,"March 4, 1997",us US,R,Washington
