No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
45,Dalano Banton,PG,6-9,204,"November 7, 1999",ca CA,2,Nebraska
12,Oshae Brissett,SF,6-7,210,"June 20, 1998",ca CA,4,Syracuse
7,Jaylen Brown,SF,6-6,223,"October 24, 1996",us US,7,California
20,JD Davison,SG,6-1,195,"October 3, 2002",us US,1,Alabama
30,Sam Hauser,SF,6-8,215,"December 8, 1997",us US,2,"Marquette, Virginia"
4,Jrue Holiday,PG,6-4,205,"June 12, 1990",us US,14,UCLA
42,Al Horford,C,6-9,240,"June 3, 1986",do DO,16,Florida
40,Luke Kornet,C,7-2,250,"July 15, 1995",us US,6,Vanderbilt
50,Svi Mykhailiuk,SF,6-7,205,"June 10, 1997",ua UA,5,Kansas
13,Drew Peterson,PF,6-9,205,"November 9, 1999",us US,R,"Rice University, USC"
8,Kristaps Porziņģis,C,7-2,240,"August 2, 1995",lv LV,7,
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us US,3,Oregon
88,Neemias Queta,C,7-0,245,"July 13, 1999",pt PT,2,Utah State University
44,Jaden Springer,PG,6-4,204,"September 25, 2002",us US,2,Tennessee
77,Lamar Stevens,PF,6-6,230,"July 9, 1997",us US,3,Penn State
0,Jayson Tatum,PF,6-8,210,"March 3, 1998",us US,6,Duke
26,Xavier Tillman Sr.,PF,6-8,245,"January 12, 1999",us US,3,Michigan State
27,Jordan Walsh,SF,6-7,205,"March 3, 2004",us US,R,Arkansas
9,Derrick White,SG,6-4,190,"July 2, 1994",us US,6,"Colorado-Colorado Springs, Colorado"
