No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
33,Nicolas Batum,PF,6-8,230,"December 14, 1988",fr FR,15,
4,Brandon Boston Jr.,SF,6-7,185,"November 28, 2001",us US,2,Kentucky
21,Kobe Brown,PF,6-7,250,"January 1, 2000",us US,R,Missouri
7,Amir Coffey,SF,6-7,210,"June 17, 1997",us US,4,Minnesota
23,Robert Covington,PF,6-7,209,"December 14, 1990",us US,10,Tennessee State
25,Moussa Diabaté,C,6-11,210,"January 21, 2002",fr FR,1,Michigan
13,Paul George,PF,6-8,220,"May 2, 1990",us US,13,Fresno State
1,James Harden,PG,6-5,220,"August 26, 1989",us US,14,Arizona State
5,Bones Hyland,PG,6-2,173,"September 14, 2000",us US,2,VCU
2,Kawhi Leonard,SF,6-7,225,"June 29, 1991",us US,11,San Diego State
14,Terance Mann,SG,6-5,215,"October 18, 1996",us US,4,Florida State
6,KJ Martin,SF,6-6,215,"January 6, 2001",us US,3,
11,Jordan Miller,SF,6-7,195,"January 23, 2000",us US,R,"George Mason, Miami (FL)"
22,Xavier Moon,SG,6-2,165,"January 2, 1995",us US,2,"Northwest Florida State College, Morehead State University"
44,Mason Plumlee,C,6-10,254,"March 5, 1990",us US,10,Duke
24,Norman Powell,SG,6-3,215,"May 25, 1993",us US,8,UCLA
12,Joshua Primo,SG,6-6,190,"December 24, 2002",ca CA,2,Alabama
10,Daniel Theis,C,6-8,245,"April 4, 1992",de DE,6,
17,P.J. Tucker,PF,6-5,245,"May 5, 1985",us US,12,Texas
0,Russell Westbrook,PG,6-4,200,"November 12, 1988",us US,15,UCLA
40,Ivica Zubac,C,7-0,240,"March 18, 1997",ba BA,7,
