No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
26,Dominick Barlow,PF,6-9,221,"May 26, 2003",us US,1,
28,Charles Bassey,C,6-10,235,"October 28, 2000",ng NG,2,Western Kentucky
15,Jamaree Bouyea,PG,6-2,180,"June 27, 1999",us US,1,San Francisco
22,Malaki Branham,PG,6-4,180,"May 12, 2003",us US,1,Ohio State
30,Julian Champagnie,SF,6-8,220,"June 29, 2001",us US,1,St. John's
25,Sidy Cissoko,SF,6-8,200,"April 2, 2004",fr FR,R,
23,Zach Collins,C,6-11,250,"November 19, 1997",us US,5,Gonzaga
29,Mamadi Diakite,PF,6-9,228,"January 21, 1997",gn GN,3,Virginia
7,David Duke Jr.,SG,6-5,205,"October 13, 1999",us US,2,Providence
4,Devonte' Graham,PG,6-1,195,"February 22, 1995",us US,5,Kansas
41,RaiQuan Gray,PF,6-8,260,"July 7, 1999",us US,1,Florida State
3,Keldon Johnson,SF,6-5,220,"October 11, 1999",us US,4,Kentucky
33,Tre Jones,PG,6-1,185,"January 8, 2000",us US,3,Duke
54,Sandro Mamukelashvili,C,6-11,240,"May 23, 1999",us US,2,Seton Hall
17,Doug McDermott,SF,6-6,225,"January 3, 1992",us US,9,Creighton
16,Cedi Osman,SF,6-7,230,"April 8, 1995",mk MK,6,
10,Jeremy Sochan,PF,6-8,230,"May 20, 2003",us US,1,Baylor
24,Devin Vassell,SG,6-5,200,"August 23, 2000",us US,3,Florida State
1,Victor Wembanyama,C,7-4,209,"January 4, 2004",fr FR,R,
14,Blake Wesley,SG,6-5,185,"March 16, 2003",us US,1,Notre Dame
