No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
13,Bam Adebayo,C,6-9,255,"July 18, 1997",us US,6,Kentucky
31,Thomas Bryant,C,6-10,248,"July 31, 1997",us US,6,Indiana
22,Jimmy Butler,PF,6-7,230,"September 14, 1989",us US,12,Marquette
8,Jamal Cain,PF,6-7,191,"March 20, 1999",us US,1,"Marquette, Oakland"
4,R.J. Hampton,PG,6-4,175,"February 7, 2001",us US,3,
14,Tyler Herro,SG,6-5,195,"January 20, 2000",us US,4,Kentucky
24,Haywood Highsmith,PF,6-7,220,"December 9, 1996",us US,3,Wheeling University
11,Jaime Jaquez Jr.,SF,6-6,225,"February 18, 2001",us US,R,UCLA
5,Nikola Jović,PF,6-10,209,"June 9, 2003",gb GB,1,
42,Kevin Love,PF,6-8,251,"September 7, 1988",us US,15,UCLA
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us US,17,Villanova
16,Caleb Martin,SF,6-5,205,"September 28, 1995",us US,4,"NC State, Nevada"
88,Patty Mills,PG,6-2,180,"August 11, 1988",au AU,14,Saint Mary's
0,Josh Richardson,SG,6-5,200,"September 15, 1993",us US,8,Tennessee
55,Duncan Robinson,SF,6-7,215,"April 22, 1994",us US,5,"Williams, Michigan"
25,Orlando Robinson,C,7-0,235,"July 10, 2000",us US,1,Fresno State
2,Terry Rozier,PG,6-1,190,"March 17, 1994",us US,8,Louisville
9,Dru Smith,SG,6-3,203,"December 30, 1997",us US,1,"University of Evansville, Missouri"
21,Cole Swider,SF,6-9,220,"May 8, 1999",us US,1,"Villanova, Syracuse"
15,Alondes Williams,SG,6-4,210,"June 19, 1999",us US,1,"Triton College, Oklahoma, Wake Forest"
4,Delon Wright,PG,6-5,185,"April 26, 1992",us US,8,Utah
