No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
9,Nickeil Alexander-Walker,SG,6-5,205,"September 2, 1998",ca CA,4,Virginia Tech
1,Kyle Anderson,PF,6-9,230,"September 20, 1993",us US,9,UCLA
23,Troy Brown Jr.,SF,6-6,215,"July 28, 1999",us US,5,Oregon
10,Mike Conley,PG,6-0,175,"October 11, 1987",us US,16,Ohio State
5,Anthony Edwards,SG,6-4,225,"August 5, 2001",us US,3,Georgia
55,Luka Garza,C,6-10,235,"December 27, 1998",us US,2,Iowa
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr FR,10,
44,Justin Jackson,SF,6-8,220,"March 28, 1995",us US,6,UNC
3,Jaden McDaniels,SF,6-9,185,"September 29, 2000",us US,3,Washington
6,Jordan McLaughlin,PG,6-0,185,"April 9, 1996",us US,4,USC
33,Leonard Miller,SF,6-10,210,"November 26, 2003",ca CA,R,
18,Shake Milton,SG,6-5,205,"September 26, 1996",us US,5,SMU
8,Josh Minott,SF,6-8,205,"November 25, 2002",us US,1,Memphis
7,Wendell Moore Jr.,SG,6-5,213,"September 18, 2001",us US,1,Duke
23,Monte Morris,PG,6-2,183,"June 27, 1995",us US,6,Iowa State
12,Daishen Nix,PG,6-5,224,"February 13, 2002",us US,2,
11,Naz Reid,C,6-9,264,"August 26, 1999",us US,4,LSU
32,Karl-Anthony Towns,PF,7-0,248,"November 15, 1995",us US,8,Kentucky
24,T.J. Warren,SF,6-8,220,"September 5, 1993",us US,8,NC State
