No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
13,Greg Brown III,PF,6-7,205,"September 1, 2001",us US,2,Texas
30,Seth Curry,SG,6-1,185,"August 23, 1990",us US,9,"Liberty, Duke"
17,Dexter Dennis,SG,6-5,210,"February 9, 1999",us US,R,"Wichita State, Texas A&M"
77,Luka Dončić,PG,6-7,230,"February 28, 1999",si SI,5,
0,Dante Exum,PG,6-5,214,"July 13, 1995",au AU,6,
3,Alex Fudge,SF,6-8,200,"May 6, 2003",us US,R,"LSU, Florida"
21,Daniel Gafford,PF,6-10,234,"October 1, 1998",us US,4,Arkansas
8,Josh Green,SG,6-5,200,"November 16, 2000",au AU,3,Arizona
10,Tim Hardaway Jr.,SF,6-5,205,"March 16, 1992",us US,10,Michigan
1,Jaden Hardy,SG,6-4,198,"July 5, 2002",us US,1,
20,Richaun Holmes,C,6-10,235,"October 15, 1993",us US,8,Bowling Green
11,Kyrie Irving,SG,6-2,195,"March 23, 1992",au AU,12,Duke
55,Derrick Jones Jr.,SF,6-5,210,"February 15, 1997",us US,7,UNLV
42,Maxi Kleber,C,6-10,240,"January 29, 1992",de DE,6,
9,A.J. Lawson,SG,6-6,179,"July 15, 2000",ca CA,1,South Carolina
2,Dereck Lively II,C,7-1,230,"February 12, 2004",us US,R,Duke
88,Markieff Morris,PF,6-9,245,"September 2, 1989",us US,12,Kansas
7,Dwight Powell,C,6-10,240,"July 20, 1991",ca CA,9,Stanford
18,Olivier-Maxence Prosper,PF,6-8,230,"July 3, 2002",ca CA,R,"Clemson, Marquette"
25,P.J. Washington,PF,6-7,230,"August 23, 1998",us US,4,Kentucky
0,Brandon Williams,PG,6-2,190,"November 22, 1999",us US,1,Arizona
3,Grant Williams,PF,6-6,236,"November 30, 1998",us US,4,Tennessee
