No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Bruce Brown,SG,6-4,202,"August 15, 1996",us US,5,Miami (FL)
10,Kendall Brown,SG,6-8,205,"May 11, 2003",us US,1,Baylor
0,Tyrese Haliburton,PG,6-5,185,"February 29, 2000",us US,3,Iowa State
7,Buddy Hield,SF,6-4,220,"December 17, 1992",bs BS,7,Oklahoma
22,Isaiah Jackson,C,6-10,206,"January 10, 2002",us US,2,Kentucky
29,Quenton Jackson,PG,6-5,175,"September 15, 1998",us US,1,Texas A&M
16,James Johnson,PF,6-7,240,"February 20, 1987",us US,14,Wake Forest
0,Bennedict Mathurin,SF,6-6,210,"June 19, 2002",ca CA,1,Arizona
9,T.J. McConnell,PG,6-1,190,"March 25, 1992",us US,8,"Duquesne, Arizona"
20,Doug McDermott,SF,6-6,225,"January 3, 1992",us US,9,Creighton
2,Andrew Nembhard,PG,6-5,193,"January 16, 2000",ca CA,1,"Florida, Gonzaga"
23,Aaron Nesmith,SF,6-5,215,"October 16, 1999",us US,3,Vanderbilt
13,Jordan Nwora,SF,6-8,225,"September 9, 1998",us US,3,Louisville
26,Ben Sheppard,SG,6-6,190,"July 16, 2001",us US,R,Belmont
43,Pascal Siakam,PF,6-8,230,"April 2, 1994",cm CM,7,New Mexico State
25,Jalen Smith,C,6-10,215,"March 16, 2000",us US,3,Maryland
27,Daniel Theis,C,6-8,245,"April 4, 1992",de DE,6,
1,Obi Toppin,PF,6-9,220,"March 4, 1998",us US,3,Dayton
44,Oscar Tshiebwe,PF,6-9,260,"November 27, 1999",cd CD,R,"West Virginia, Kentucky"
33,Myles Turner,C,6-11,250,"March 24, 1996",us US,8,Texas
5,Jarace Walker,PF,6-8,240,"September 4, 2003",us US,R,Houston
21,Isaiah Wong,SG,6-4,184,"January 28, 2001",us US,R,Miami (FL)
