No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
50,Cole Anthony,PG,6-2,185,"May 15, 2000",us US,1,UNC
5,Mo Bamba,C,7-0,231,"May 12, 1998",us US,3,Texas
17,Ignas Brazdeikis,SF,6-6,221,"January 8, 1999",lt LT,2,Michigan
30,Devin Cannady,PG,6-2,183,"May 21, 1996",us US,1,Princeton
34,Wendell Carter Jr.,PF,6-10,270,"April 16, 1999",us US,3,Duke
11,Jeff Dowtin,PG,6-3,185,"May 10, 1997",us US,R,Rhode Island
11,Aleem Ford,SF,6-8,220,"December 22, 1997",us US,R,Wisconsin
8,Tim Frazier,PG,6-0,170,"November 1, 1990",us US,7,Penn State
20,Markelle Fultz,PG,6-4,209,"May 29, 1998",us US,4,Washington
44,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us US,1,"Carleton College, Baylor"
12,Hassani Gravett,PG,6-2,188,"July 16, 1996",us US,R,"Pensacola State, South Carolina"
13,R.J. Hampton,SG,6-4,175,"February 7, 2001",us US,1,
14,Gary Harris,SG,6-4,210,"September 14, 1994",us US,7,Michigan State
24,B.J. Johnson,SF,6-7,200,"December 21, 1995",us US,2,"Syracuse, La Salle"
33,Robin Lopez,C,7-1,281,"April 1, 1988",us US,13,Stanford
2,Mychal Mulder,PG,6-3,184,"June 12, 1994",ca CA,2,"Vincennes University, Kentucky"
3,Chuma Okeke,PF,6-6,229,"August 18, 1998",us US,1,Auburn
31,Terrence Ross,SG,6-6,206,"February 5, 1991",us US,9,Washington
25,Admiral Schofield,SF,6-5,241,"March 30, 1997",gb GB,1,Tennessee
4,Jalen Suggs,PG,6-5,205,"June 3, 2001",us US,R,Gonzaga
22,Franz Wagner,SF,6-10,225,"August 27, 2001",de DE,R,Michigan
21,Moritz Wagner,C,6-11,245,"April 26, 1997",de DE,3,Michigan
