No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
51,Ryan Arcidiacono,PG,6-3,195,"March 26, 1994",us US,4,Villanova
9,RJ Barrett,SF,6-6,214,"June 14, 2000",ca CA,2,Duke
18,Alec Burks,SG,6-6,214,"July 20, 1991",us US,10,Colorado
21,Damyean Dotson,SG,6-5,210,"May 6, 1994",us US,4,"Oregon, Houston"
13,Evan Fournier,SG,6-6,205,"October 29, 1992",fr FR,9,
67,Taj Gibson,C,6-9,232,"June 24, 1985",us US,12,USC
6,Quentin Grimes,SG,6-5,205,"May 8, 2000",us US,R,"Kansas, Houston"
16,Tyler Hall,SG,6-5,209,"March 25, 1997",us US,R,Montana State
44,Danuel House Jr.,SF,6-6,220,"June 7, 1993",us US,5,Texas A&M
16,Feron Hunt,SF,6-8,195,"July 5, 1999",us US,R,SMU
20,Kevin Knox,SF,6-7,215,"August 11, 1999",us US,3,Kentucky
2,Miles McBride,PG,6-2,200,"September 8, 2000",us US,R,West Virginia
31,Matt Mooney,SG,6-3,199,"February 7, 1996",us US,1,"Air Force, South Dakota, Texas Tech"
3,Nerlens Noel,C,6-10,220,"April 10, 1994",us US,7,Kentucky
5,Immanuel Quickley,PG,6-3,190,"June 17, 1999",us US,1,Kentucky
30,Julius Randle,PF,6-8,250,"November 29, 1994",us US,7,Kentucky
21,Cam Reddish,SF,6-8,218,"September 1, 1999",us US,2,Duke
23,Mitchell Robinson,C,7-0,240,"April 1, 1998",us US,3,Western Kentucky
4,Derrick Rose,PG,6-3,200,"October 4, 1988",us US,12,Memphis
11,Wayne Selden,SG,6-5,230,"September 30, 1994",us US,3,Kansas
45,Jericho Sims,PF,6-10,245,"October 20, 1998",us US,R,Texas
1,Obi Toppin,PF,6-9,220,"March 4, 1998",us US,1,Dayton
8,Kemba Walker,PG,6-0,184,"May 8, 1990",us US,10,UConn
