No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
5,Will Barton,SG,6-5,181,"January 6, 1991",us US,9,Memphis
10,Bol Bol,PF,7-3,220,"November 16, 1999",sd SD,2,Oregon
7,Facundo Campazzo,PG,5-10,195,"March 23, 1991",ar AR,1,
31,Vlatko Čančar,PF,6-8,236,"April 10, 1997",si SI,2,
21,Petr Cornelie,PF,6-11,220,"July 26, 1995",fr FR,R,
4,DeMarcus Cousins,C,6-10,270,"August 13, 1990",us US,10,Kentucky
35,PJ Dozier,SG,6-6,205,"October 25, 1996",us US,4,South Carolina
10,James Ennis III,SF,6-6,215,"July 1, 1990",us US,7,Cal State Long Beach
6,Bryn Forbes,SG,6-2,205,"July 23, 1993",us US,5,Michigan State
50,Aaron Gordon,PF,6-8,235,"September 16, 1995",us US,7,Arizona
0,JaMychal Green,PF,6-8,227,"June 21, 1990",us US,7,Alabama
32,Jeff Green,PF,6-8,235,"August 28, 1986",us US,13,Georgetown
0,Markus Howard,SG,5-10,175,"March 3, 1999",us US,1,Marquette
3,Bones Hyland,SG,6-2,173,"September 14, 2000",us US,R,VCU
15,Nikola Jokić,C,6-11,284,"February 19, 1995",rs RS,6,
23,Carlik Jones,PG,6-1,185,"December 23, 1997",us US,R,"Radford, Louisville"
11,Monte Morris,PG,6-2,183,"June 27, 1995",us US,4,Iowa State
22,Zeke Nnaji,PF,6-9,240,"January 9, 2001",us US,1,Arizona
1,Michael Porter Jr.,SF,6-10,218,"June 29, 1998",us US,2,Missouri
9,Davon Reed,SG,6-5,208,"June 11, 1995",us US,2,Miami (FL)
25,Austin Rivers,SG,6-4,200,"August 1, 1992",us US,9,Duke
6,Rayjon Tucker,SG,6-3,209,"September 24, 1997",us US,2,"Florida Gulf Coast, Little Rock"
