No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
22,Deandre Ayton,C,7-0,250,"July 23, 1998",bs BS,3,Arizona
30,Paris Bass,SF,6-8,200,"August 29, 1995",us US,R,Detroit Mercy
18,Bismack Biyombo,C,6-8,255,"August 28, 1992",cd CD,10,
1,Devin Booker,SG,6-6,206,"October 30, 1996",us US,6,Kentucky
25,Mikal Bridges,SF,6-6,209,"August 30, 1996",us US,3,Villanova
0,Torrey Craig,SF,6-7,221,"December 19, 1990",us US,4,USC Upstate
99,Jae Crowder,PF,6-6,235,"July 6, 1990",us US,9,Marquette
4,Aaron Holiday,PG,6-0,185,"September 30, 1996",us US,3,UCLA
35,Chandler Hutchison,SF,6-6,210,"April 26, 1996",us US,3,Boise State
45,Justin Jackson,SF,6-8,220,"March 28, 1995",us US,4,UNC
23,Cameron Johnson,PF,6-8,210,"March 3, 1996",us US,2,"Pitt, UNC"
8,Frank Kaminsky,C,7-0,240,"April 4, 1993",us US,6,Wisconsin
19,Gabriel Lundberg,SG,6-4,203,"December 4, 1994",dk DK,R,
0,JaVale McGee,C,7-0,270,"January 19, 1988",us US,13,Nevada
11,Abdel Nader,SF,6-5,225,"September 25, 1993",eg EG,4,"Northern Illinois, Iowa State"
3,Chris Paul,PG,6-0,175,"May 6, 1985",us US,16,Wake Forest
15,Cameron Payne,PG,6-3,183,"August 8, 1994",us US,6,Murray State
2,Elfrid Payton,PG,6-3,195,"February 22, 1994",us US,7,Louisiana
14,Landry Shamet,SG,6-4,190,"March 13, 1997",us US,3,Wichita State
10,Jalen Smith,PF,6-10,215,"March 16, 2000",us US,1,Maryland
26,Emanuel Terry,PF,6-9,220,"August 21, 1996",us US,1,Lincoln Memorial
12,Ish Wainright,PF,6-6,250,"September 12, 1994",us US,R,Baylor
21,M.J. Walker,SG,6-5,213,"March 28, 1998",us US,R,Florida State
