No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Dalibor Bagarić,C,7-1,255,"February 7, 1980",de DE,2,
35,Lonny Baxter,C,6-8,260,"January 27, 1979",us US,R,Maryland
43,Corie Blount,C,6-9,240,"January 4, 1969",us US,9,Cincinnati
9,Rick Brunson,PG,6-4,190,"June 14, 1972",us US,5,Temple
3,Tyson Chandler,C,7-0,235,"October 2, 1982",us US,1,
1,Jamal Crawford,PG,6-5,185,"March 20, 1980",us US,2,Michigan
2,Eddy Curry,C,7-0,295,"December 5, 1982",us US,1,
21,Marcus Fizer,PF,6-9,262,"August 10, 1978",us US,2,Iowa State
44,Trenton Hassell,SG,6-5,200,"March 4, 1979",us US,1,Austin Peay State University
20,Fred Hoiberg,SG,6-4,203,"October 15, 1972",us US,7,Iowa State
42,Donyell Marshall,PF,6-9,218,"May 18, 1973",us US,8,UConn
31,Roger Mason,SF,6-5,200,"September 10, 1980",us US,R,Virginia
32,Eddie Robinson,SF,6-8,210,"April 19, 1976",us US,3,University of Central Oklahoma
5,Jalen Rose,SF,6-8,210,"January 30, 1973",us US,8,Michigan
22,Jay Williams,PG,6-2,195,"September 10, 1981",us US,R,Duke
