No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
9,Mark Bryant,PF,6-9,245,"April 25, 1965",us US,14,Seton Hall
21,Greg Buckner,SG,6-4,210,"September 16, 1976",us US,3,Clemson
44,Derrick Coleman,C,6-10,230,"June 21, 1967",us US,12,Syracuse
40,Tyrone Hill,PF,6-9,240,"March 19, 1968",us US,12,Xavier
3,Allen Iverson,SG,6-0,165,"June 7, 1975",us US,6,Georgetown
35,Art Long,PF,6-9,250,"October 1, 1972",us US,2,Cincinnati
11,Todd MacCulloch,C,7-0,280,"January 27, 1976",ca CA,3,Washington
8,Aaron McKie,SF,6-5,209,"October 2, 1972",us US,8,Temple
14,Efthimios Rentzias,C,6-11,250,"January 11, 1976",gr GR,R,
7,John Salmons,PG,6-7,210,"December 12, 1979",us US,R,Miami (FL)
12,Kenny Satterfield,PG,6-2,186,"April 10, 1981",us US,1,Cincinnati
54,Brian Skinner,PF,6-9,255,"May 19, 1976",us US,4,Baylor
20,Eric Snow,PG,6-3,190,"April 24, 1973",us US,7,Michigan State
9,Kenny Thomas,PF,6-7,261,"July 25, 1977",us US,3,New Mexico
4,Keith Van Horn,PF,6-10,220,"October 23, 1975",us US,5,Utah
5,Monty Williams,SF,6-8,225,"October 8, 1971",us US,8,Notre Dame
