No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
24,Jonathan Bender,SF,6-11,202,"January 30, 1981",us US,3,
2,Jamison Brewer,PG,6-4,184,"November 19, 1980",us US,1,Auburn
27,Primož Brezec,C,7-2,252,"October 2, 1979",si SI,1,
44,Austin Croshere,PF,6-9,235,"May 1, 1975",us US,5,Providence
10,Jeff Foster,C,6-11,236,"January 16, 1977",us US,3,Texas State University
14,Tim Hardaway,PG,6-0,175,"September 1, 1966",us US,12,Texas-El Paso
3,Al Harrington,SF,6-9,230,"February 17, 1980",us US,4,
20,Fred Jones,SG,6-4,210,"March 11, 1979",us US,R,Oregon
5,Ron Mercer,SG,6-7,210,"May 18, 1976",us US,5,Kentucky
52,Brad Miller,C,6-11,244,"April 12, 1976",us US,4,Purdue
31,Reggie Miller,SG,6-7,185,"August 24, 1965",us US,15,UCLA
7,Jermaine O'Neal,PF,6-11,226,"October 13, 1978",us US,6,
21,Erick Strickland,SG,6-3,210,"November 25, 1973",us US,6,Nebraska
11,Jamaal Tinsley,PG,6-3,195,"February 28, 1978",us US,1,Iowa State
23,Metta World Peace,SF,6-7,260,"November 13, 1979",us US,3,St. John's
