No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
42,Vin Baker,C,6-11,232,"November 23, 1971",us US,9,University of Hartford
4,Tony Battie,C,6-11,230,"February 11, 1976",us US,5,Texas Tech
30,Mark Blount,C,7-0,230,"November 30, 1975",us US,2,Pitt
9,J.R. Bremer,PG,6-2,185,"September 19, 1980",us US,R,St. Bonaventure
5,Kedrick Brown,SF,6-7,222,"March 18, 1981",us US,1,Okaloosa-Walton Community College
11,Mark Bryant,PF,6-9,245,"April 25, 1965",us US,14,Seton Hall
12,Bimbo Coles,PG,6-1,180,"April 22, 1968",us US,12,Virginia Tech
7,Tony Delk,PG,6-1,189,"January 28, 1974",us US,6,Kentucky
43,Grant Long,PF,6-8,225,"March 12, 1966",us US,14,Eastern Michigan
0,Walter McCarty,SF,6-10,230,"February 1, 1974",us US,6,Kentucky
31,Mikki Moore,C,6-11,225,"November 4, 1975",us US,4,Nebraska
34,Paul Pierce,SG,6-7,235,"October 13, 1977",us US,4,Kansas
41,Bruno Šundov,C,7-2,220,"February 10, 1980",hr HR,4,
8,Antoine Walker,PF,6-9,224,"August 12, 1976",us US,6,Kentucky
55,Eric Williams,SF,6-8,220,"July 17, 1972",us US,7,"Vincennes University, Providence"
11,Shammond Williams,PG,6-1,201,"April 5, 1975",us US,4,UNC
45,Rubén Wolkowyski,PF,6-10,270,"September 30, 1973",ar AR,1,
