No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
8,Kobe Bryant,SG,6-6,212,"August 23, 1978",us US,6,
2,Derek Fisher,PG,6-1,200,"August 9, 1974",us US,6,Little Rock
17,Rick Fox,SF,6-7,230,"July 24, 1969",ca CA,11,UNC
3,Devean George,SF,6-8,220,"August 29, 1977",us US,3,Augsburg College
5,Robert Horry,PF,6-10,240,"August 25, 1970",us US,10,Alabama
35,Mark Madsen,PF,6-9,240,"January 28, 1976",us US,2,Stanford
14,Stanislav Medvedenko,PF,6-10,250,"April 4, 1979",ua UA,2,
30,Tracy Murray,SF,6-7,225,"July 25, 1971",us US,10,UCLA
34,Shaquille O'Neal,C,7-1,325,"March 6, 1972",us US,10,LSU
12,Jannero Pargo,PG,6-1,175,"October 22, 1979",us US,R,Arkansas
21,Kareem Rush,PG,6-6,215,"October 30, 1980",us US,R,Missouri
0,Soumaila Samake,C,7-0,230,"March 18, 1978",ml ML,1,
20,Brian Shaw,PG,6-6,190,"March 22, 1966",us US,13,"Saint Mary's, UC Santa Barbara"
52,Samaki Walker,C,6-9,240,"February 25, 1976",us US,6,Louisville
