No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
2,Eric Bledsoe,PG,6-1,214,"December 9, 1989",us US,5,Kentucky
1,Devin Booker,SG,6-6,206,"October 30, 1996",us US,R,Kentucky
41,Lorenzo Brown,PG,6-5,189,"August 26, 1990",us US,2,NC State
10,Chase Budinger,SF,6-7,209,"May 22, 1988",us US,6,Arizona
4,Tyson Chandler,C,7-0,235,"October 2, 1982",us US,14,
8,Bryce Cotton,PG,6-1,165,"August 11, 1992",us US,1,Providence
20,Archie Goodwin,PG,6-5,200,"August 17, 1994",us US,2,Kentucky
43,Kris Humphries,PF,6-9,235,"February 6, 1985",us US,11,Minnesota
55,Cory Jefferson,PF,6-9,218,"December 26, 1990",us US,1,Baylor
23,John Jenkins,SG,6-4,215,"March 6, 1991",us US,3,Vanderbilt
0,Orlando Johnson,SG,6-5,220,"March 11, 1989",us US,2,"Loyola Marymount, UC Santa Barbara"
3,Brandon Knight,SG,6-2,182,"December 2, 1991",us US,4,Kentucky
21,Alex Len,C,7-0,250,"June 16, 1993",ua UA,2,Maryland
30,Jon Leuer,PF,6-10,228,"May 14, 1989",us US,4,Wisconsin
52,Jordan McRae,PG,6-5,179,"March 28, 1991",us US,R,Tennessee
11,Markieff Morris,PF,6-9,245,"September 2, 1989",us US,4,Kansas
25,Phil Pressey,PG,5-11,175,"February 17, 1991",us US,2,Missouri
14,Ronnie Price,PG,6-2,190,"June 21, 1983",us US,10,"Nicholls State, Utah Valley"
35,Mirza Teletović,PF,6-9,242,"September 18, 1985",ba BA,3,
17,P.J. Tucker,SF,6-5,245,"May 5, 1985",us US,4,Texas
12,T.J. Warren,SF,6-8,220,"September 5, 1993",us US,1,NC State
10,Sonny Weems,SG,6-6,205,"July 8, 1986",us US,3,Arkansas
15,Alan Williams,PF,6-8,265,"January 28, 1993",us US,R,UC Santa Barbara
