No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
50,Joel Anthony,C,6-9,245,"August 9, 1982",ca CA,8,UNLV
12,Aron Baynes,C,6-10,260,"December 9, 1986",nz NZ,3,Washington State
22,Steve Blake,PG,6-3,172,"February 26, 1980",us US,12,Maryland
25,Reggie Bullock,SF,6-6,205,"March 16, 1991",us US,2,UNC
5,Kentavious Caldwell-Pope,SG,6-5,204,"February 18, 1993",us US,2,Georgia
8,Spencer Dinwiddie,PG,6-5,215,"April 6, 1993",us US,1,Colorado
0,Andre Drummond,C,6-11,279,"August 10, 1993",us US,3,UConn
32,Justin Harper,PF,6-10,225,"August 30, 1989",us US,1,Richmond
34,Tobias Harris,PF,6-8,226,"July 15, 1992",us US,4,Tennessee
6,Darrun Hilliard,SG,6-6,205,"April 13, 1993",us US,R,Villanova
23,Ersan İlyasova,PF,6-9,235,"May 15, 1987",tr TR,7,
1,Reggie Jackson,PG,6-2,208,"April 16, 1990",it IT,4,Boston College
7,Brandon Jennings,PG,6-1,170,"September 23, 1989",us US,6,
3,Stanley Johnson,SF,6-6,242,"May 29, 1996",us US,R,Arizona
20,Jodie Meeks,SG,6-4,210,"August 21, 1987",us US,6,Kentucky
13,Marcus Morris,SF,6-8,218,"September 2, 1989",us US,4,Kansas
43,Anthony Tolliver,PF,6-8,240,"June 1, 1985",us US,7,Creighton
