No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Chris Andersen,C,6-10,245,"July 7, 1978",us US,13,Blinn College
1,Chris Bosh,PF,6-11,235,"March 24, 1984",us US,12,Georgia Tech
15,Mario Chalmers,PG,6-2,190,"May 19, 1986",us US,7,Kansas
9,Luol Deng,PF,6-9,237,"April 16, 1985",ss SS,11,Duke
7,Goran Dragić,PG,6-4,190,"May 6, 1986",si SI,7,
32,James Ennis III,SF,6-6,215,"July 1, 1990",us US,1,Cal State Long Beach
14,Gerald Green,SG,6-6,205,"January 26, 1986",us US,8,
40,Udonis Haslem,PF,6-8,235,"June 9, 1980",us US,12,Florida
2,Joe Johnson,SF,6-7,240,"June 29, 1981",us US,14,Arkansas
8,Tyler Johnson,SG,6-3,186,"May 7, 1992",us US,1,Fresno State
4,Josh McRoberts,PF,6-10,240,"February 28, 1987",us US,8,Duke
0,Josh Richardson,SG,6-5,200,"September 15, 1993",us US,R,Tennessee
12,Jarnell Stokes,C,6-9,263,"January 7, 1994",us US,1,Tennessee
5,Amar'e Stoudemire,C,6-10,245,"November 16, 1982",us US,13,
19,Beno Udrih,PG,6-3,205,"July 5, 1982",si SI,11,
3,Dwyane Wade,SG,6-4,220,"January 17, 1982",us US,12,Marquette
12,Briante Weber,PG,6-2,165,"December 29, 1992",us US,R,VCU
21,Hassan Whiteside,C,7-0,265,"June 13, 1989",us US,3,Marshall
20,Justise Winslow,SF,6-6,222,"March 26, 1996",us US,R,Duke
11,Dorell Wright,SF,6-9,205,"December 2, 1985",us US,11,
