No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
42,Elton Brand,C,6-9,275,"March 11, 1979",us US,16,Duke
0,Isaiah Canaan,SG,6-0,201,"May 21, 1991",us US,2,Murray State
33,Robert Covington,SF,6-7,209,"December 14, 1990",us US,2,Tennessee State
39,Jerami Grant,PF,6-7,210,"March 12, 1994",us US,1,Syracuse
22,Richaun Holmes,PF,6-10,235,"October 15, 1993",us US,R,Bowling Green
7,Carl Landry,PF,6-9,248,"September 19, 1983",us US,8,"Vincennes University, Purdue"
5,Kendall Marshall,PG,6-4,200,"August 19, 1991",us US,3,UNC
12,T.J. McConnell,PG,6-1,190,"March 25, 1992",us US,R,"Duquesne, Arizona"
4,Nerlens Noel,C,6-10,220,"April 10, 1994",us US,1,Kentucky
8,Jahlil Okafor,C,6-10,270,"December 15, 1995",us US,R,Duke
26,Phil Pressey,PG,5-11,175,"February 17, 1991",us US,2,Missouri
9,JaKarr Sampson,SF,6-7,214,"March 20, 1993",us US,1,St. John's
1,Ish Smith,PG,6-0,175,"July 5, 1988",us US,5,Wake Forest
11,Nik Stauskas,SG,6-6,205,"October 7, 1993",ca CA,1,Michigan
31,Hollis Thompson,SG,6-8,206,"April 3, 1991",us US,2,Georgetown
9,Sonny Weems,SF,6-6,205,"July 8, 1986",us US,3,Arkansas
35,Christian Wood,PF,6-8,214,"September 27, 1995",us US,R,UNLV
1,Tony Wroten,PG,6-6,205,"April 13, 1993",us US,3,Washington
