No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
9,Jared Cunningham,SG,6-4,195,"May 22, 1991",us US,3,Oregon State
8,Matthew Dellavedova,PG,6-3,200,"September 8, 1990",au AU,2,Saint Mary's
9,Channing Frye,C,7-0,255,"May 17, 1983",us US,9,Arizona
12,Joe Harris,SG,6-6,220,"September 6, 1991",us US,1,Virginia
2,Kyrie Irving,PG,6-2,195,"March 23, 1992",au AU,4,Duke
23,LeBron James,SF,6-9,250,"December 30, 1984",us US,12,
24,Richard Jefferson,SF,6-7,233,"June 21, 1980",us US,14,Arizona
30,Dahntay Jones,SF,6-6,225,"December 27, 1980",us US,11,"Rutgers University, Duke"
1,James Jones,SF,6-8,218,"October 4, 1980",us US,12,Miami (FL)
14,Sasha Kaun,C,6-11,260,"May 8, 1985",ru RU,R,Kansas
0,Kevin Love,PF,6-8,251,"September 7, 1988",us US,7,UCLA
12,Jordan McRae,PG,6-5,179,"March 28, 1991",us US,R,Tennessee
20,Timofey Mozgov,C,7-1,275,"July 16, 1986",ru RU,5,
4,Iman Shumpert,SG,6-5,215,"June 26, 1990",us US,4,Georgia Tech
5,J.R. Smith,SG,6-6,225,"September 9, 1985",us US,11,
13,Tristan Thompson,PF,6-9,254,"March 13, 1991",ca CA,4,Texas
17,Anderson Varejão,C,6-11,273,"September 28, 1982",br BR,11,
52,Mo Williams,PG,6-1,198,"December 19, 1982",us US,12,Alabama
