No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
1,Trevor Ariza,SF,6-8,215,"June 30, 1985",us US,11,UCLA
8,Michael Beasley,PF,6-9,235,"January 9, 1989",us US,7,Kansas State
2,Patrick Beverley,PG,6-2,180,"July 12, 1988",us US,3,Arkansas
33,Corey Brewer,SF,6-9,186,"March 5, 1986",us US,8,Florida
15,Clint Capela,C,6-10,240,"May 18, 1994",ch CH,1,
7,Sam Dekker,PF,6-9,230,"May 6, 1994",us US,R,Wisconsin
0,Andrew Goudelock,PG,6-3,200,"December 7, 1988",us US,2,College of Charleston
13,James Harden,SG,6-5,220,"August 26, 1989",us US,6,Arizona State
35,Montrezl Harrell,PF,6-7,240,"January 26, 1994",us US,R,Louisville
44,Chuck Hayes,C,6-6,240,"June 11, 1983",us US,10,Kentucky
12,Dwight Howard,C,6-10,265,"December 8, 1985",us US,11,
6,Terrence Jones,PF,6-9,252,"January 9, 1992",us US,3,Kentucky
3,Ty Lawson,PG,5-11,195,"November 3, 1987",us US,6,UNC
32,K.J. McDaniels,SF,6-6,205,"February 9, 1993",us US,1,Clemson
20,Donatas Motiejūnas,PF,7-0,222,"September 20, 1990",lt LT,3,
5,Josh Smith,PF,6-9,225,"December 5, 1985",us US,11,
31,Jason Terry,SG,6-2,185,"September 15, 1977",us US,16,Arizona
10,Marcus Thornton,SG,6-4,205,"June 5, 1987",us US,6,LSU
