No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
2,Steve Blake,PG,6-3,172,"February 26, 1980",us US,2,Maryland
3,Juan Dixon,SG,6-3,164,"October 9, 1978",us US,3,Maryland
1,Jarrett Jack,SG,6-3,200,"October 28, 1983",us US,R,Georgia Tech
38,Viktor Khryapa,SF,6-9,210,"August 3, 1982",ua UA,1,
0,Voshon Lenard,SG,6-4,205,"May 14, 1973",us US,10,Minnesota
23,Darius Miles,SF,6-9,210,"October 9, 1981",us US,5,
12,Sergei Monia,SF,6-8,220,"April 15, 1983",ru RU,R,
25,Travis Outlaw,PF,6-9,210,"September 18, 1984",us US,2,
21,Ruben Patterson,SF,6-5,224,"July 31, 1975",us US,7,Cincinnati
10,Joel Przybilla,C,7-1,255,"October 10, 1979",us US,5,Minnesota
50,Zach Randolph,PF,6-9,250,"July 16, 1981",us US,4,Michigan State
42,Theo Ratliff,C,6-10,225,"April 17, 1973",us US,10,Wyoming
5,Ha Seung-Jin,C,7-3,305,"August 4, 1985",kr KR,1,
54,Brian Skinner,C,6-9,255,"May 19, 1976",us US,7,Baylor
7,Charles Smith,SG,6-4,194,"August 22, 1975",us US,4,New Mexico
31,Sebastian Telfair,PG,6-0,165,"June 9, 1985",us US,1,
8,Martell Webster,SF,6-7,230,"December 4, 1986",us US,R,
