No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
32,Chucky Atkins,PG,5-11,160,"August 14, 1974",us US,6,South Florida
31,Shane Battier,SF,6-8,220,"September 9, 1978",us US,4,Duke
1,Antonio Burks,PG,6-1,200,"February 25, 1980",us US,1,Memphis
35,Brian Cardinal,PF,6-8,245,"May 2, 1977",us US,5,Purdue
16,Pau Gasol,PF,7-0,250,"July 6, 1980",es ES,4,
24,Bobby Jackson,PG,6-1,185,"March 13, 1973",us US,8,Minnesota
30,Dahntay Jones,SF,6-6,225,"December 27, 1980",us US,2,"Rutgers University, Duke"
6,Eddie Jones,SG,6-6,190,"October 20, 1971",us US,11,Temple
33,Mike Miller,SG,6-8,218,"February 19, 1980",us US,5,Florida
3,Anthony Roberson,PG,6-2,180,"February 14, 1983",us US,R,Florida
44,Lawrence Roberts,C,6-9,240,"October 20, 1982",us US,R,"Baylor, Mississippi State"
20,Damon Stoudamire,PG,5-10,171,"September 3, 1973",us US,10,Arizona
25,John Thomas,C,6-9,265,"September 8, 1975",us US,4,Minnesota
12,Jake Tsakalidis,C,7-2,285,"June 10, 1979",ge GE,5,
21,Hakim Warrick,PF,6-9,219,"July 8, 1982",us US,R,Syracuse
42,Lorenzen Wright,C,6-11,225,"November 4, 1975",us US,9,Memphis
