No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
42,Charlie Bell,SG,6-3,200,"March 12, 1979",us US,1,Michigan State
6,Andrew Bogut,PF,7-0,260,"November 28, 1984",au AU,R,Utah
5,Josh Davis,PF,6-8,235,"August 10, 1980",us US,2,Wyoming
11,T.J. Ford,PG,6-0,165,"March 24, 1983",us US,1,Texas
50,Dan Gadzuric,C,6-11,240,"February 2, 1978",nl NL,3,UCLA
34,Reece Gaines,PG,6-6,205,"January 7, 1981",us US,2,Louisville
5,Jermaine Jackson,PG,6-4,204,"June 7, 1976",us US,4,Detroit Mercy
40,Ervin Johnson,C,6-11,245,"December 21, 1967",us US,12,New Orleans
7,Toni Kukoč,PF,6-10,192,"September 18, 1968",hr HR,12,
20,Jamaal Magloire,C,6-11,259,"May 21, 1978",ca CA,5,Kentucky
22,Michael Redd,SG,6-6,220,"August 24, 1979",us US,5,Ohio State
21,Bobby Simmons,SF,6-7,210,"June 2, 1980",us US,4,DePaul
8,Joe Smith,PF,6-10,225,"July 26, 1975",us US,10,Maryland
44,Jiří Welsch,SF,6-7,208,"January 27, 1980",cz CZ,3,
25,Mo Williams,PG,6-1,198,"December 19, 1982",us US,2,Alabama
