No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
6,Alex Acker,SG,6-5,185,"January 21, 1983",us US,R,Pepperdine
30,Carlos Arroyo,PG,6-2,202,"July 30, 1979",pr PR,4,Florida International University
1,Chauncey Billups,PG,6-3,202,"September 25, 1976",us US,8,Colorado
13,Kelvin Cato,C,6-11,255,"August 26, 1974",us US,8,"University of South Alabama, Iowa State"
34,Dale Davis,C,6-11,230,"March 25, 1969",us US,14,Clemson
20,Carlos Delfino,SG,6-6,230,"August 29, 1982",ar AR,1,
0,Tony Delk,PG,6-1,189,"January 28, 1974",us US,9,Kentucky
5,Maurice Evans,SG,6-5,220,"November 8, 1978",us US,2,"Wichita State, Texas"
32,Richard Hamilton,SG,6-6,185,"February 14, 1978",us US,6,UConn
10,Lindsey Hunter,PG,6-2,170,"December 3, 1970",us US,12,"Alcorn State, Jackson State University"
25,Amir Johnson,SF,6-9,240,"May 1, 1987",us US,R,
54,Jason Maxiell,PF,6-7,260,"February 18, 1983",us US,R,Cincinnati
24,Antonio McDyess,PF,6-9,220,"September 7, 1974",us US,9,Alabama
31,Darko Miličić,C,7-0,250,"June 20, 1985",rs RS,2,
22,Tayshaun Prince,SF,6-9,212,"February 28, 1980",us US,3,Kentucky
3,Ben Wallace,C,6-9,240,"September 10, 1974",us US,9,Virginia Union University
36,Rasheed Wallace,PF,6-11,225,"September 17, 1974",us US,10,UNC
