No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
15,Martynas Andriuškevičius,C,7-2,240,"March 12, 1986",lt LT,R,
90,Drew Gooden,PF,6-10,250,"September 24, 1981",us US,3,Kansas
1,Stephen Graham,SG,6-6,215,"June 11, 1982",us US,R,"Central Florida, Oklahoma State"
31,Zendon Hamilton,C,6-11,250,"April 27, 1975",us US,5,St. John's
44,Alan Henderson,C,6-9,235,"December 2, 1972",us US,10,Indiana
32,Larry Hughes,SG,6-5,184,"January 23, 1979",us US,7,Saint Louis
11,Zydrunas Ilgauskas,C,7-3,238,"June 5, 1975",lt LT,7,
33,Luke Jackson,SF,6-7,215,"November 6, 1981",us US,1,Oregon
23,LeBron James,SF,6-9,250,"December 30, 1984",us US,2,
19,Damon Jones,PG,6-3,185,"August 25, 1976",us US,7,Houston
24,Donyell Marshall,PF,6-9,218,"May 18, 1973",us US,11,UConn
2,Ronald Murray,SG,6-4,190,"July 29, 1979",us US,3,"Meridian Community College, Shaw"
14,Ira Newble,SG,6-7,220,"January 20, 1975",us US,5,Miami University
3,Sasha Pavlović,SG,6-8,220,"November 15, 1983",me ME,2,
20,Eric Snow,PG,6-3,190,"April 24, 1973",us US,10,Michigan State
17,Anderson Varejão,C,6-11,273,"September 28, 1982",br BR,1,
29,Mike Wilks,PG,5-10,185,"May 7, 1979",us US,3,Rice University
