No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
10,Leandro Barbosa,SG,6-3,194,"November 28, 1982",br BR,2,
12,Andre Barrett,PG,5-10,172,"February 21, 1982",us US,1,Seton Hall
19,Raja Bell,SG,6-5,204,"September 19, 1976",vi VI,5,"Boston University, Florida International University"
11,Pat Burke,C,6-11,250,"December 14, 1973",ie IE,1,Auburn
15,Josh Davis,PF,6-8,235,"August 10, 1980",us US,2,Wyoming
3,Boris Diaw,PF,6-8,250,"April 16, 1982",fr FR,2,
23,Sharrod Ford,PF,6-9,225,"January 9, 1982",us US,R,Clemson
55,Brian Grant,C,6-9,254,"March 5, 1972",us US,11,Xavier
50,Eddie House,PG,6-1,180,"May 14, 1978",us US,5,Arizona State
21,Jim Jackson,SF,6-6,220,"October 14, 1970",us US,13,Ohio State
22,James Jones,SF,6-8,218,"October 4, 1980",us US,2,Miami (FL)
31,Shawn Marion,PF,6-7,220,"May 7, 1978",us US,6,"Vincennes University, UNLV"
13,Steve Nash,PG,6-3,195,"February 7, 1974",za ZA,9,Santa Clara
32,Amar'e Stoudemire,C,6-10,245,"November 16, 1982",us US,3,
40,Kurt Thomas,C,6-9,230,"October 4, 1972",us US,10,TCU
2,Tim Thomas,PF,6-10,230,"February 26, 1977",us US,8,Villanova
1,Dijon Thompson,SG,6-7,195,"February 23, 1983",us US,R,UCLA
15,Nikoloz Tskitishvili,SF,7-0,225,"April 14, 1983",ge GE,3,
