No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
20,Ray Allen,SG,6-5,205,"July 20, 1975",us US,13,UConn
42,Tony Allen,SG,6-4,213,"January 11, 1982",us US,5,"Butler County Community College, Oklahoma State"
7,Marquis Daniels,SF,6-6,200,"January 7, 1981",us US,6,Auburn
11,Glen Davis,PF,6-9,289,"January 1, 1986",us US,2,LSU
40,Michael Finley,SF,6-7,215,"March 6, 1973",us US,14,Wisconsin
5,Kevin Garnett,PF,6-11,240,"May 19, 1976",us US,14,
4,J.R. Giddens,SF,6-5,215,"February 13, 1985",us US,1,"Kansas, New Mexico"
50,Eddie House,PG,6-1,180,"May 14, 1978",us US,9,Arizona State
26,Lester Hudson,PG,6-3,190,"August 7, 1984",us US,R,University of Tennessee at Martin
40,Oliver Lafayette,SG,6-2,190,"May 6, 1984",us US,R,Houston
12,Marcus Landry,SF,6-7,230,"November 1, 1985",us US,R,Wisconsin
43,Kendrick Perkins,C,6-10,270,"November 10, 1984",us US,6,
34,Paul Pierce,SF,6-7,235,"October 13, 1977",us US,11,Kansas
4,Nate Robinson,PG,5-9,180,"May 31, 1984",us US,4,Washington
9,Rajon Rondo,PG,6-1,180,"February 22, 1986",us US,3,Kentucky
44,Brian Scalabrine,PF,6-9,241,"March 18, 1978",us US,8,USC
12,Henry Walker,SF,6-6,220,"October 9, 1987",us US,1,Kansas State
30,Rasheed Wallace,C,6-11,225,"September 17, 1974",us US,14,UNC
13,Shelden Williams,PF,6-9,250,"October 21, 1983",us US,3,Duke
