No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
7,Kelenna Azubuike,SF,6-5,220,"December 16, 1983",gb GB,3,Kentucky
18,Raja Bell,SG,6-5,204,"September 19, 1976",vi VI,9,"Boston University, Florida International University"
15,Andris Biedriņš,C,6-11,240,"April 2, 1986",lv LV,5,
30,Stephen Curry,PG,6-2,185,"March 14, 1988",us US,R,Davidson
8,Monta Ellis,SG,6-3,185,"October 26, 1985",us US,4,
19,Devean George,SF,6-8,220,"August 29, 1977",us US,10,Augsburg College
31,Chris Hunter,C,6-11,240,"July 7, 1984",us US,R,Michigan
1,Stephen Jackson,PF,6-8,218,"April 5, 1978",us US,9,Butler County Community College
11,Coby Karl,SF,6-5,215,"March 6, 1983",us US,1,Boise State
2,Acie Law,PG,6-3,195,"January 25, 1985",us US,2,Texas A&M
50,Corey Maggette,PF,6-6,218,"November 12, 1979",us US,10,Duke
20,Cartier Martin,SF,6-7,220,"November 20, 1984",us US,1,Kansas State
33,Mikki Moore,C,6-11,225,"November 4, 1975",us US,11,Nebraska
22,Anthony Morrow,SG,6-5,210,"September 27, 1985",us US,1,Georgia Tech
77,Vladimir Radmanović,PF,6-10,227,"November 19, 1980",ba BA,8,
4,Anthony Randolph,C,6-10,205,"July 15, 1989",de DE,1,LSU
44,Anthony Tolliver,PF,6-8,240,"June 1, 1985",us US,1,Creighton
21,Ronny Turiaf,C,6-10,249,"January 13, 1983",mq MQ,4,Gonzaga
23,C.J. Watson,PG,6-2,175,"April 17, 1984",us US,2,Tennessee
55,Reggie Williams,SF,6-6,205,"September 14, 1986",us US,R,Virginia Military Institute
