No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
13,David Andersen,C,6-11,245,"June 23, 1980",au AU,R,
1,Trevor Ariza,SF,6-8,215,"June 30, 1985",us US,5,UCLA
3,Hilton Armstrong,C,6-11,235,"November 11, 1984",us US,3,UConn
31,Shane Battier,SG,6-8,220,"September 9, 1978",us US,8,Duke
0,Aaron Brooks,PG,6-0,161,"January 14, 1985",us US,2,Oregon
10,Chase Budinger,SF,6-7,209,"May 22, 1988",us US,R,Arizona
5,Will Conroy,PG,6-2,195,"December 8, 1982",us US,1,Washington
43,Brian Cook,PF,6-9,234,"December 4, 1980",us US,6,Illinois
15,Joey Dorsey,PF,6-8,268,"December 16, 1983",us US,1,Memphis
33,Mike Harris,PF,6-6,240,"June 15, 1983",us US,1,Rice University
44,Chuck Hayes,C,6-6,240,"June 11, 1983",us US,4,Kentucky
27,Jordan Hill,PF,6-10,235,"July 27, 1987",us US,R,Arizona
20,Jared Jeffries,SF,6-11,230,"November 25, 1981",us US,7,Indiana
14,Carl Landry,PF,6-9,248,"September 19, 1983",us US,2,"Vincennes University, Purdue"
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us US,3,Villanova
12,Kevin Martin,SG,6-7,199,"February 1, 1983",us US,5,Western Carolina University
3,Tracy McGrady,SG,6-8,210,"May 24, 1979",us US,12,
21,Pops Mensah-Bonsu,PF,6-9,240,"September 7, 1983",gb GB,2,George Washington
4,Luis Scola,PF,6-9,240,"April 30, 1980",ar AR,2,
8,Jermaine Taylor,SG,6-4,210,"December 8, 1986",us US,R,Central Florida
2,Garrett Temple,SG,6-5,195,"May 8, 1986",us US,R,LSU
