No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Rafer Alston,PG,6-2,171,"July 24, 1976",us US,10,Fresno State
50,Joel Anthony,C,6-9,245,"August 9, 1982",ca CA,2,UNLV
8,Carlos Arroyo,PG,6-2,202,"July 30, 1979",pr PR,7,Florida International University
30,Michael Beasley,PF,6-9,235,"January 9, 1989",us US,1,Kansas State
6,Mario Chalmers,PG,6-2,190,"May 19, 1986",us US,1,Kansas
14,Daequan Cook,SG,6-5,205,"April 28, 1987",us US,2,Ohio State
9,Yakhouba Diawara,SG,6-7,225,"August 29, 1982",fr FR,3,Pepperdine
40,Udonis Haslem,PF,6-8,235,"June 9, 1980",us US,6,Florida
22,James Jones,SF,6-8,218,"October 4, 1980",us US,6,Miami (FL)
21,Jamaal Magloire,C,6-11,259,"May 21, 1978",ca CA,9,Kentucky
7,Jermaine O'Neal,C,6-11,226,"October 13, 1978",us US,13,
42,Shavlik Randolph,PF,6-10,240,"November 24, 1983",us US,4,Duke
5,Quentin Richardson,SF,6-6,223,"April 13, 1980",us US,9,DePaul
3,Dwyane Wade,SG,6-4,220,"January 17, 1982",us US,6,Marquette
1,Dorell Wright,SF,6-9,205,"December 2, 1985",us US,5,
