No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
1,Daniel Gibson,PG,6-2,190,"February 27, 1986",us US,3,Texas
14,Danny Green,SG,6-6,215,"June 22, 1987",us US,R,UNC
21,J.J. Hickson,PF,6-9,242,"September 4, 1988",us US,1,NC State
11,Zydrunas Ilgauskas,C,7-3,238,"June 5, 1975",lt LT,11,
9,Cedric Jackson,PG,6-3,191,"March 5, 1986",us US,R,"St. John's, Cleveland State University"
0,Darnell Jackson,PF,6-9,253,"November 7, 1985",us US,1,Kansas
23,LeBron James,SF,6-9,250,"December 30, 1984",us US,6,
4,Antawn Jamison,PF,6-9,223,"June 12, 1976",us US,11,UNC
5,Coby Karl,SG,6-5,215,"March 6, 1983",us US,1,Boise State
15,Jamario Moon,SF,6-8,205,"June 13, 1980",us US,2,Meridian Community College
33,Shaquille O'Neal,C,7-1,325,"March 6, 1972",us US,17,LSU
18,Anthony Parker,SG,6-6,215,"June 19, 1975",us US,6,Bradley
44,Leon Powe,SF,6-8,240,"January 22, 1984",us US,3,California
3,Sebastian Telfair,PG,6-0,165,"June 9, 1985",us US,5,
17,Anderson Varejão,PF,6-11,273,"September 28, 1982",br BR,5,
13,Delonte West,SG,6-4,180,"July 26, 1983",us US,5,Saint Joseph's
31,Jawad Williams,PG,6-9,218,"February 19, 1983",us US,1,UNC
2,Mo Williams,PG,6-1,198,"December 19, 1982",us US,6,Alabama
